0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
양구군,양구읍,0.015,0.014,0.012,0.014,0.015,0.005,0.006,0.013,0.019,0.017,0.018,0.015,0.012,0.01,0.007,0.009,0.009,0.006,0.003,0.004,0.006,0.008,0.009,0.012,0.014,0.013,0.008,0.005,0.007,0.012,0.01,0.004
원주시,중앙동,0.03,0.024,0.021,0.024,0.021,0.013,0.014,0.025,0.032,0.027,0.028,0.031,0.02,0.016,0.014,0.02,0.023,0.018,0.012,0.015,0.012,0.02,0.021,0.021,0.027,0.021,0.015,0.014,0.017,0.02,0.021,0.013
원주시,반곡동,0.024,0.021,0.016,0.019,0.019,0.01,0.009,0.022,0.027,0.022,0.025,0.026,0.016,0.014,0.01,0.016,0.02,0.014,0.008,0.012,0.009,0.016,0.018,0.02,0.024,0.021,0.012,0.01,0.014,0.017,0.017,0.01
원주시,문막읍,0.023,0.02,0.015,0.018,0.018,0.011,0.01,0.02,0.026,0.021,0.022,0.023,0.016,0.012,0.01,0.012,0.015,0.013,0.013,0.012,0.008,0.016,0.016,0.018,0.02,0.018,0.01,0.009,0.012,0.015,0.016,0.011
원주시,지정면,0.02,0.017,0.013,0.017,0.015,0.007,0.007,0.017,0.024,0.018,0.019,0.021,0.015,0.009,0.011,0.014,0.017,0.013,0.006,0.008,0.007,0.014,0.015,0.015,0.018,0.016,0.011,0.008,0.011,0.014,0.013,0.007
강릉시,주문진읍,0.013,0.011,0.01,0.009,0.01,0.004,0.004,0.01,0.013,0.011,0.013,0.014,0.009,0.004,0.008,0.008,0.008,0.005,0.003,0.005,0.005,0.005,0.006,0.011,0.012,0.021,0.009,0.006,0.007,0.012,0.01,0.005
강릉시,옥천동,0.021,0.015,0.013,0.015,0.013,0.008,0.009,0.017,0.021,0.02,0.016,0.014,0.014,0.01,0.013,0.012,0.013,0.012,0.012,0.016,0.012,0.013,0.014,0.015,0.014,0.032,0.016,0.009,0.012,0.014,0.011,0.01
동해시,천곡동,0.025,0.014,0.011,0.014,0.023,0.022,0.018,0.028,0.024,0.026,0.029,0.022,0.011,0.008,0.012,0.013,0.017,0.007,0.005,0.011,0.012,0.013,0.014,0.024,0.018,0.034,0.012,0.012,0.016,0.032,0.015,0.008
삼척시,남양동,0.021,0.016,0.012,0.013,0.017,0.007,0.007,0.016,0.02,0.016,0.027,0.017,0.013,0.01,0.014,0.013,0.015,0.011,0.008,0.015,0.01,0.011,0.009,0.017,0.017,0.031,0.013,0.01,0.01,0.02,0.009,0.009
평창군,평창읍,0.181,0.018,1.177,0.011,0.01,0.006,0.005,0.009,0.013,0.015,0.013,0.011,0.01,0.009,0.008,0.011,0.01,0.008,0.005,0.007,0.005,0.008,2.34,0.01,0.019,0.012,0.008,0.008,0.007,0.008,0.009,0.005
정선군,정선읍,0.236,0.013,3.511,0.012,0.011,0.006,0.005,0.009,0.013,0.013,0.012,0.01,0.011,0.008,0.008,0.009,0.011,0.009,0.007,0.007,0.007,0.009,1.174,0.01,0.013,0.012,0.006,0.007,0.007,0.008,0.01,0.006
횡성군,횡성읍,0.019,0.017,0.015,0.019,0.014,0.008,0.008,0.016,0.025,0.019,0.019,0.018,0.013,0.011,0.011,0.015,0.016,0.008,0.003,0.005,0.006,0.012,0.011,0.015,0.02,0.018,0.011,0.006,0.008,0.012,0.011,0.006
고성군,상리,0.009,0.008,0.005,0.006,0.008,0.003,0.003,0.006,0.009,0.01,0.01,0.007,0.006,0.004,0.005,0.005,0.009,0.005,0.003,0.003,0.003,0.004,0.005,0.006,0.01,0.014,0.007,0.004,0.004,0.007,0.006,0.004
양양군,양양읍,0.012,0.01,0.008,0.009,0.01,0.004,0.005,0.01,0.015,0.012,0.011,0.006,0.007,0.005,0.008,0.006,0.008,0.006,0.005,0.006,0.005,0.006,0.006,0.01,0.01,0.015,0.009,0.004,0.006,0.008,0.008,0.005
속초시,금호동,0.016,0.009,0.008,0.011,0.015,0.005,0.008,0.019,0.018,0.018,0.017,0.012,0.012,0.006,0.009,0.008,0.011,0.007,0.006,0.008,0.011,0.012,0.012,0.014,0.01,0.02,0.007,0.007,0.011,0.018,0.009,0.007
철원군,갈말읍,0.01,0.011,0.006,0.006,0.01,0.005,0.005,0.009,0.01,0.008,0.011,0.009,0.008,0.004,0.006,0.013,0.007,0.004,0.003,0.003,0.004,0.006,0.006,0.007,0.013,0.011,0.004,0.004,0.007,0.007,0.008,0.003
홍천군,홍천읍,0.02,0.017,0.016,0.022,0.015,0.006,0.01,0.018,0.028,0.021,0.023,0.022,0.014,0.007,0.007,0.012,0.013,0.009,0.006,0.008,0.009,0.013,0.013,0.015,0.018,0.013,0.01,0.007,0.012,0.015,0.012,0.007
영월군,영월읍,0.175,0.008,0.006,0.006,0.006,0.003,0.002,0.006,0.009,0.008,1.173,0.004,0.005,0.002,0.002,0.004,0.004,0.002,0.001,0.003,0,0.003,2.339,0.009,0.016,0.011,0.008,0.007,0.007,0.008,0.009,0.006
화천군,화천읍,0.014,0.013,0.011,0.012,0.012,0.005,0.007,0.011,0.015,0.015,0.015,0.012,0.01,0.008,0.009,0.01,0.011,0.005,0.004,0.004,0.005,0.007,0.008,0.01,0.014,0.013,0.008,0.005,0.007,0.008,0.009,0.005
태백시,황지동,0.124,0.01,0.009,1.175,0.009,0.004,0.004,0.011,0.014,0.016,0.011,0.008,0.01,0.008,0.006,0.007,0.007,0.006,0.006,0.006,0.006,0.009,0.009,0.013,0.011,0.009,0.007,0.006,0.006,0.009,1.176,0.008
인제군,인제읍,0.011,0.007,0.007,0.009,0.01,0.005,0.005,0.008,0.014,0.014,0.013,0.011,0.007,0.005,0.005,0.005,0.007,0.004,0.003,0.003,0.004,0.006,0.006,0.009,0.012,0.011,0.006,0.004,0.006,0.008,0.007,0.004
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.041,0.008,0.01,0.01,0.11,0.061,0.011,0.01,0.06,0.009,0.008,0.011,0.009,0.005,0.005,0.006,0.007,0.008,0.012,0.158,0.06,0.06,0.155,0.009,0.009,0.01,0.008,0.008,0.008,0.005,0.007,0
춘천시,중앙로,0.015,0.007,0.01,0.009,0.013,0.016,0.013,0.009,0.016,0.013,0.01,0.012,0.012,0.007,0.005,0.007,0.007,0.009,0.014,0.015,0.016,0.015,0.011,0.011,0.009,0.011,0.007,0.009,0.008,0.006,0.008,-
춘천시,석사동,0.016,0.01,0.012,0.011,0.017,0.019,0.015,0.01,0.017,0.016,0.01,0.013,0.012,0.004,0.002,0.006,0.008,0.01,0.016,0.017,0.018,0.017,0.012,0.013,0.012,0.013,0.007,0.009,0.007,0.003,0.008,-
춘천시,신사우동,0.011,0.005,0.008,0.008,0.011,0.014,0.01,0.007,0.012,0.01,0.007,0.009,0.008,0.003,0.002,0.004,0.005,0.007,0.012,0.013,0.013,0.012,0.009,0.008,0.007,0.009,0.005,0.006,0.004,0.002,0.006,-
양구군,양구읍,0.012,0.007,0.008,0.008,0.01,0.014,0.01,0.007,0.011,0.01,0.009,0.017,0.011,0.004,0.003,0.004,0.005,0.007,0.01,0.01,0.012,0.012,0.011,0.007,0.008,0.008,0.005,0.005,0.005,0.003,0.006,-
원주시,중앙동,0.023,0.015,0.017,0.015,0.02,0.02,0.021,0.02,0.019,0.019,0.014,0.018,0.016,0.01,0.011,0.011,0.013,0.013,0.02,0.018,0.019,0.018,0.016,0.017,0.014,0.015,0.013,0.016,0.016,0.009,0.012,-
원주시,반곡동,0.018,0.012,0.013,0.012,0.018,0.018,0.018,0.016,0.016,0.016,0.011,0.013,0.013,0.008,0.008,0.008,0.01,0.011,0.017,0.015,0.015,0.015,0.011,0.014,0.013,0.013,0.012,0.013,0.012,0.006,0.008,-
원주시,문막읍,0.017,0.012,0.013,0.011,0.017,0.018,0.018,0.017,0.014,0.015,0.01,0.013,0.012,0.007,0.008,0.01,0.01,0.01,0.015,0.015,0.014,0.014,0.012,0.008,0.009,0.006,0.006,0.01,0.011,0.006,0.008,-
원주시,지정면,0.016,0.01,0.012,0.01,0.017,0.017,0.016,0.015,0.014,0.012,0.009,0.013,0.011,0.006,0.005,0.007,0.008,0.009,0.015,0.015,0.014,0.013,0.012,0.011,0.009,0.013,0.008,0.011,0.011,0.004,0.006,-
강릉시,주문진읍,0.011,0.004,0.008,0.009,0.012,0.01,0.008,0.007,0.009,0.005,0.008,0.01,0.007,0.005,0.003,0.004,0.008,0.005,0.008,0.009,0.01,0.011,0.007,0.008,0.009,0.011,0.009,0.006,0.006,0.004,0.007,-
강릉시,옥천동,0.015,0.012,0.014,0.013,0.014,0.01,0.012,0.012,0.014,0.005,0.006,0.009,0.007,0.008,0.01,0.009,0.009,0.007,0.012,0.017,0.008,0.007,0.007,0.011,0.01,0.014,0.012,0.008,0.01,0.009,0.009,-
동해시,천곡동,0.018,0.009,0.017,0.02,0.023,0.015,0.011,0.012,0.016,0.007,0.014,0.017,0.009,0.007,0.005,0.006,0.015,0.011,0.011,0.017,0.01,0.015,0.01,0.01,0.018,0.019,0.011,0.008,0.012,0.005,0.013,-
삼척시,남양동,0.015,0.009,0.014,0.013,0.016,0.011,0.01,0.012,0.011,0.006,0.011,0.014,0.007,0.01,0.01,0.008,0.01,0.009,0.011,0.016,0.01,0.012,0.008,0.009,0.01,0.015,0.012,0.009,0.008,0.008,0.009,-
평창군,평창읍,0.178,0.006,0.007,0.008,1.176,0.01,0.011,0.009,0.009,0.009,0.008,0.009,0.009,0.004,0.004,0.004,0.005,0.007,0.011,2.342,0.009,0.009,0.009,0.01,0.008,0.011,0.007,0.006,0.008,0.004,0.006,-
정선군,정선읍,0.287,0.006,0.006,0.008,1.175,0.01,0.009,0.008,0.007,0.007,0.006,0.007,0.006,0.004,0.004,0.004,0.004,0.005,0.007,1.174,0.008,0.01,3.508,0.006,0.007,0.007,0.006,0.007,0.008,0.005,0.005,-
횡성군,횡성읍,0.013,0.007,0.01,0.009,0.013,0.013,0.014,0.012,0.012,0.01,0.008,0.011,0.009,0.004,0.004,0.003,0.005,0.007,0.012,0.011,0.012,0.01,0.01,0.01,0.008,0.01,0.006,0.007,0.008,0.004,0.007,-
고성군,상리,0.008,0.003,0.004,0.005,0.008,0.008,0.007,0.004,0.009,0.004,0.005,0.006,0.004,0.003,0.006,0.004,0.004,0.004,0.008,0.006,0.008,0.011,0.007,0.006,0.005,0.006,0.006,0.004,0.005,0.003,0.004,-
양양군,양양읍,0.009,0.006,0.006,0.006,0.009,0.008,0.007,0.005,0.006,0.004,0.004,0.006,0.005,0.004,0.005,0.005,0.005,0.005,0.008,0.009,0.009,0.009,0.007,0.007,0.006,0.007,0.006,0.005,0.006,0.004,0.005,-
속초시,금호동,0.012,0.008,0.013,0.014,0.015,0.01,0.008,0.007,0.011,0.005,0.009,0.008,0.007,0.006,0.007,0.007,0.011,0.006,0.011,0.008,0.008,0.012,0.007,0.008,0.009,0.008,0.007,0.005,0.007,0.006,0.009,-
철원군,갈말읍,0.009,0.003,0.005,0.004,0.007,0.008,0.005,0.004,0.008,0.008,0.005,0.008,0.006,0.002,0.003,0.004,0.005,0.006,0.01,0.009,0.009,0.01,0.009,0.005,0.007,0.007,0.006,0.005,0.004,0.003,0.005,-
홍천군,홍천읍,0.016,0.01,0.012,0.01,0.015,0.016,0.015,0.012,0.016,0.015,0.012,0.015,0.013,0.006,0.007,0.007,0.007,0.009,0.015,0.014,0.014,0.014,0.011,0.01,0.01,0.011,0.007,0.01,0.008,0.005,0.007,-
영월군,영월읍,0.121,0.005,0.006,0.008,0.009,0.011,0.01,0.01,1.175,0.008,0.007,0.008,0.009,0.004,0.005,0.004,0.006,0.008,0.01,0.009,0.01,1.175,0.008,0.006,0.006,0.007,0.007,0.006,0.006,0.004,0.004,-
화천군,화천읍,0.01,0.005,0.006,0.006,0.009,0.01,0.008,0.006,0.01,0.009,0.007,0.008,0.008,0.003,0.003,0.004,0.005,0.006,0.009,0.009,0.01,0.011,0.01,0.007,0.006,0.007,0.005,0.005,0.004,0.003,0.005,-
태백시,황지동,0.121,0.007,0.008,0.008,0.009,1.174,0.009,0.009,0.009,0.005,0.004,0.006,0.007,0.006,0.007,0.006,0.007,0.007,0.008,0.011,1.174,0.006,0.006,0.007,0.006,0.008,0.007,0.006,0.006,0.005,0.004,-
인제군,인제읍,0.008,0.004,0.006,0.005,0.007,0.01,0.007,0.004,0.008,0.006,0.006,0.007,0.006,0.003,0.003,0.004,0.003,0.005,0.008,0.008,0.009,0.009,0.007,0.006,0.005,0.007,0.004,0.004,0.003,0.003,0.004,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.03,0.005,0.008,0.009,0.057,0.009,0.009,0.007,0.007,0.006,0.009,0.154,0.056,0.006,0.006,0.006,0.007,0.009,0.009,0.057,0.009,0.008,0.007,0.01,0.059,0.058,0.006,0.007,0.008,0.007,0.008,0.007
춘천시,중앙로,0.012,0.007,0.01,0.011,0.012,0.01,0.009,0.006,0.006,0.007,0.008,0.009,0.006,0.006,0.005,0.005,0.008,0.01,0.01,0.01,0.01,0.008,0.007,0.006,0.005,0.009,0.007,0.007,0.01,0.007,0.009,0.009
춘천시,석사동,0.013,0.007,0.01,0.013,0.014,0.012,0.01,0.005,0.006,0.006,0.01,0.011,0.007,0.004,0.005,0.005,0.009,0.011,0.01,0.011,0.012,0.01,0.008,0.011,0.011,0.01,0.007,0.006,0.009,0.008,0.009,0.009
춘천시,신사우동,0.009,0.005,0.006,0.008,0.01,0.009,0.007,0.004,0.003,0.003,0.005,0.006,0.004,0.003,0.003,0.004,0.007,0.01,0.009,0.008,0.009,0.007,0.007,0.008,0.009,0.007,0.006,0.005,0.008,0.005,0.006,0.006
양구군,양구읍,0.009,0.006,0.005,0.008,0.009,0.008,0.008,0.004,0.004,0.004,0.006,0.006,0.004,0.004,0.004,0.004,0.007,0.009,0.009,0.008,0.008,0.007,0.007,0.008,0.007,0.007,0.006,0.005,0.007,0.005,0.005,0.004
원주시,중앙동,0.02,0.01,0.014,0.016,0.016,0.015,0.015,0.012,0.01,0.011,0.016,0.017,0.018,0.014,0.012,0.01,0.015,0.017,0.019,0.016,0.017,0.014,0.012,0.011,0.009,0.015,0.01,0.011,0.014,0.012,0.016,0.014
원주시,반곡동,0.013,0.008,0.011,0.013,0.013,0.012,0.013,0.01,0.008,0.008,0.012,0.012,0.01,0.005,0.007,0.007,0.009,0.01,0.011,0.009,0.011,0.009,0.007,0.01,0.006,0.004,0.006,0.007,0.008,0.007,0.01,0.008
원주시,문막읍,0.014,0.007,0.011,0.012,0.011,0.009,0.011,0.009,0.007,0.006,0.01,0.012,0.012,0.011,0.007,0.006,0.01,0.01,0.012,0.011,0.011,0.009,0.007,0.009,0.01,0.011,0.007,0.009,0.008,0.006,0.01,0.009
원주시,지정면,0.013,0.006,0.01,0.01,0.011,0.011,0.011,0.008,0.006,0.007,0.01,0.01,0.012,0.008,0.006,0.005,0.008,0.011,0.01,0.01,0.011,0.008,0.007,0.01,0.011,0.01,0.007,0.007,0.008,0.006,0.01,0.009
강릉시,주문진읍,0.011,0.004,0.006,0.007,0.005,0.009,0.012,0.006,0.007,0.006,0.007,0.005,0.006,0.005,0.005,0.005,0.006,0.007,0.008,0.008,0.009,0.009,0.012,0.012,0.017,0.009,0.006,0.008,0.009,0.006,0.006,0.007
강릉시,옥천동,0.014,0.005,0.009,0.008,0.006,0.01,0.012,0.008,0.01,0.009,0.009,0.008,0.008,0.009,0.008,0.008,0.008,0.011,0.005,0.008,0.009,0.01,0.008,0.02,0.019,0.014,0.007,0.013,0.009,0.01,0.011,0.009
동해시,천곡동,0.018,0.005,0.013,0.018,0.01,0.016,0.02,0.009,0.019,0.017,0.022,0.016,0.008,0.008,0.007,0.012,0.006,0.013,0.012,0.009,0.012,0.009,0.008,0.019,0.023,0.016,0.008,0.011,0.009,0.011,0.013,0.009
삼척시,남양동,0.014,0.006,0.008,0.008,0.007,0.011,0.012,0.009,0.009,0.012,0.011,0.013,0.008,0.011,0.008,0.006,0.005,0.006,0.008,0.009,0.011,0.011,0.006,0.012,0.022,0.013,0.007,0.012,0.011,0.01,0.01,0.011
평창군,평창읍,0.066,0.005,0.007,0.007,1.176,0.008,0.008,0.009,0.005,0.005,0.006,0.007,0.008,0.007,0.005,0.005,0.006,0.008,0.008,0.008,0.009,0.008,0.009,0.009,0.011,0.009,0.006,0.007,0.008,0.007,0.008,0.007
정선군,정선읍,0.12,0.004,0.006,0.007,0.008,0.007,0.007,0.007,0.005,0.005,0.006,0.007,1.174,0.005,0.005,0.004,0.005,0.006,0.007,0.007,0.007,0.006,0.007,0.006,1.173,0.007,0.005,0.006,0.006,0.005,0.006,0.005
횡성군,횡성읍,0.012,0.007,0.009,0.011,0.011,0.011,0.009,0.008,0.005,0.006,0.008,0.01,0.009,0.006,0.006,0.005,0.008,0.009,0.009,0.009,0.011,0.009,0.008,0.01,0.012,0.01,0.007,0.007,0.008,0.007,0.008,0.009
고성군,상리,0.007,0.003,0.004,0.005,0.005,0.006,0.007,0.004,0.005,0.004,0.009,0.005,0.004,0.005,0.004,0.004,0.004,0.008,0.007,0.007,0.006,0.004,0.004,0.006,0.006,0.006,0.004,0.004,0.004,0.003,0.006,0.004
양양군,양양읍,0.008,0.004,0.005,0.006,0.006,0.007,0.006,0.005,0.006,0.005,0.006,0.005,0.006,0.005,0.005,0.005,0.005,0.006,0.006,0.007,0.006,0.006,0.005,0.008,0.008,0.007,0.005,0.005,0.005,0.005,0.005,0.005
속초시,금호동,0.01,0.004,0.007,0.009,0.005,0.011,0.011,0.007,0.008,0.008,0.008,0.005,0.005,0.005,0.006,0.005,0.005,0.008,0.006,0.009,0.007,0.006,0.005,0.009,0.013,0.009,0.004,0.005,0.008,0.005,0.004,0.005
철원군,갈말읍,0.009,0.005,0.005,0.006,0.008,0.006,0.005,0.004,0.004,0.004,0.007,0.006,0.004,0.004,0.005,0.006,0.008,0.009,0.011,0.01,0.008,0.006,0.006,0.007,0.007,0.006,0.005,0.006,0.008,0.007,0.006,0.006
홍천군,홍천읍,0.012,0.006,0.009,0.011,0.011,0.011,0.01,0.009,0.006,0.007,0.009,0.011,0.008,0.006,0.006,0.006,0.009,0.01,0.009,0.01,0.01,0.009,0.007,0.01,0.011,0.008,0.006,0.007,0.008,0.006,0.008,0.008
영월군,영월읍,0.119,0.004,0.007,0.006,0.007,0.007,0.006,0.005,0.004,0.004,0.004,1.171,0.006,0.003,0.004,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.008,1.173,0.004,0.005,0.005,0.005,0.006,0.006
화천군,화천읍,0.007,0.005,0.006,0.006,0.007,0.007,0.006,0.004,0.003,0.003,0.005,0.005,0.004,0.003,0.003,0.003,0.006,0.008,0.007,0.007,0.007,0.005,0.005,0.006,0.006,0.005,0.004,0.004,0.005,0.004,0.004,0.004
태백시,황지동,0.178,0.004,0.008,0.007,0.006,0.006,0.006,0.006,0.007,0.005,0.008,2.342,0.011,0.011,0.007,0.006,0.007,0.008,0.007,1.173,0.008,0.007,0.008,0.01,0.011,0.011,0.006,0.007,0.007,0.005,0.01,0.007
인제군,인제읍,0.007,0.004,0.004,0.006,0.006,0.006,0.005,0.004,0.003,0.003,0.004,0.005,0.005,0.003,0.003,0.003,0.005,0.006,0.006,0.006,0.007,0.006,0.005,0.006,0.007,0.006,0.004,0.005,0.005,0.004,0.005,0.005
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.028,0.007,0.009,0.007,0.006,0.006,0.004,0.004,0.248,0.007,0.007,0.006,0.005,0.005,0.004,0.005,0.007,0.008,0.008,0.007,0.007,0.008,0.106,0.009,0.006,0.006,0.007,0.055,0.005,0.006,0.007,0
춘천시,중앙로,0.01,0.009,0.008,0.008,0.006,0.005,0.004,0.005,0.005,0.008,0.007,0.005,0.005,0.005,0.004,0.006,0.007,0.008,0.008,0.006,0.008,0.008,0.01,0.012,0.006,0.005,0.006,0.007,0.005,0.006,0.008,-
춘천시,석사동,0.009,0.01,0.01,0.008,0.005,0.005,0.003,0.003,0.005,0.007,0.008,0.005,0.005,0.004,0.002,0.005,0.007,0.009,0.008,0.006,0.008,0.009,0.011,0.012,0.006,0.006,0.005,0.006,0.005,0.005,0.006,-
춘천시,신사우동,0.007,0.007,0.007,0.005,0.004,0.004,0.002,0.002,0.003,0.005,0.006,0.003,0.003,0.003,0.002,0.004,0.006,0.007,0.007,0.005,0.005,0.006,0.009,0.008,0.005,0.006,0.006,0.007,0.004,0.005,0.005,-
양구군,양구읍,0.007,0.005,0.006,0.005,0.004,0.004,0.003,0.003,0.003,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.005,0.006,0.006,0.006,0.006,0.006,0.008,0.008,0.006,0.006,0.004,0.005,0.004,0.004,0.004,-
원주시,중앙동,0.017,0.014,0.015,0.014,0.012,0.015,0.009,0.01,0.011,0.014,0.012,0.011,0.009,0.012,0.008,0.012,0.012,0.014,0.012,0.009,0.012,0.014,0.016,0.016,0.01,0.012,0.011,0.01,0.008,0.009,0.01,-
원주시,반곡동,0.01,0.008,0.009,0.009,0.007,0.01,0.005,0.006,0.006,0.009,0.008,0.007,0.006,0.006,0.004,0.007,0.008,0.009,0.008,0.006,0.008,0.01,0.012,0.009,0.006,0.007,0.007,0.006,0.004,0.005,0.008,-
원주시,문막읍,0.01,0.008,0.01,0.009,0.008,0.009,0.006,0.006,0.006,0.008,0.007,0.006,0.005,0.007,0.007,0.006,0.008,0.008,0.008,0.006,0.006,0.009,0.011,0.01,0.007,0.007,0.008,0.007,0.004,0.005,0.007,-
원주시,지정면,0.009,0.008,0.009,0.009,0.007,0.009,0.005,0.005,0.006,0.008,0.007,0.006,0.005,0.007,0.003,0.006,0.007,0.008,0.007,0.005,0.007,0.008,0.01,0.01,0.005,0.005,0.007,0.007,0.003,0.005,0.005,-
강릉시,주문진읍,0.009,0.007,0.008,0.004,0.007,0.006,0.003,0.003,0.003,0.008,0.008,0.006,0.005,0.005,0.004,0.004,0.006,0.01,0.013,0.01,0.009,0.006,0.008,0.007,0.004,0.004,0.007,0.008,0.003,0.005,0.005,-
강릉시,옥천동,0.014,0.009,0.014,0.009,0.01,0.009,0.006,0.008,0.008,0.013,0.016,0.01,0.007,0.011,0.008,0.007,0.009,0.01,0.011,0.01,0.01,0.011,0.014,0.013,0.008,0.006,0.007,0.013,0.008,0.008,0.01,-
동해시,천곡동,0.014,0.01,0.011,0.004,0.005,0.008,0.002,0.005,0.01,0.011,0.012,0.01,0.005,0.007,0.004,0.005,0.01,0.013,0.016,0.015,0.015,0.014,0.011,0.014,0.009,0.013,0.009,0.011,0.007,0.011,0.012,-
삼척시,남양동,0.012,0.01,0.011,0.006,0.005,0.007,0.004,0.006,0.006,0.009,0.01,0.007,0.005,0.005,0.004,0.007,0.008,0.012,0.009,0.008,0.009,0.008,0.011,0.013,0.009,0.008,0.011,0.012,0.007,0.011,0.011,-
평창군,평창읍,0.122,0.008,0.009,0.008,0.009,0.007,0.005,0.005,2.34,0.008,0.007,0.006,0.006,0.006,0.005,0.007,0.007,0.008,0.008,0.007,0.007,0.008,0.01,0.01,0.006,0.007,0.009,0.009,0.008,0.006,0.006,-
정선군,정선읍,0.174,0.005,0.006,0.006,0.005,0.006,0.003,0.003,2.339,0.006,0.005,0.004,0.004,0.005,0.004,0.005,0.006,0.006,0.006,0.005,0.005,0.006,1.174,0.006,0.006,0.006,0.007,0.007,0.004,0.006,0.006,-
횡성군,횡성읍,0.009,0.008,0.009,0.009,0.008,0.009,0.004,0.004,0.006,0.007,0.007,0.006,0.005,0.006,0.003,0.006,0.008,0.008,0.007,0.007,0.007,0.007,0.01,0.009,0.005,0.007,0.008,0.007,0.004,0.002,0.003,-
고성군,상리,0.005,0.005,0.006,0.004,0.002,0.002,0.002,0.002,0.002,0.005,0.007,0.005,0.002,0.003,0.002,0.002,0.004,0.005,0.005,0.009,0.004,0.004,0.004,0.005,0.003,0.003,0.003,0.002,0.001,0.003,0.004,-
양양군,양양읍,0.007,0.005,0.006,0.004,0.005,0.005,0.002,0.002,0.003,0.008,0.007,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.005,0.007,0.007,0.005,0.005,0.004,0.006,0.005,0.005,0.005,-
속초시,금호동,0.009,0.006,0.007,0.003,0.005,0.006,0.003,0.004,0.005,0.008,0.008,0.004,0.004,0.004,0.005,0.004,0.005,0.01,0.011,0.01,0.01,0.004,0.005,0.007,0.005,0.005,0.007,0.007,0.004,0.007,0.008,-
철원군,갈말읍,0.008,0.007,0.006,0.005,0.005,0.005,0.003,0.004,0.005,0.006,0.005,0.005,0.005,0.006,0.004,0.005,0.005,0.008,0.008,0.006,0.006,0.006,0.007,0.008,0.006,0.006,0.006,0.006,0.005,0.007,0.007,-
홍천군,홍천읍,0.009,0.008,0.01,0.007,0.005,0.007,0.004,0.004,0.004,0.006,0.006,0.005,0.004,0.004,0.004,0.005,0.007,0.008,0.007,0.006,0.007,0.008,0.01,0.009,0.006,0.007,0.007,0.006,0.006,0.005,0.008,-
영월군,영월읍,0.063,0.005,0.007,0.006,0.004,0.002,0.002,0.003,0.004,0.005,0.004,0.004,0.003,0.003,0.004,0.006,0.006,0.006,0.007,0.006,0.007,0.007,0.008,0.008,0.005,0.006,0.006,1.172,0.003,0.004,0.005,-
화천군,화천읍,0.005,0.004,0.005,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.006,0.005,0.005,0.005,0.006,0.007,0.005,0.005,0.004,0.004,0.004,0.004,0.006,-
태백시,황지동,0.12,0.007,0.01,0.011,0.009,0.006,0.006,0.007,1.175,0.008,0.007,0.008,0.006,0.004,0.004,0.006,0.005,0.005,0.006,0.006,0.006,0.007,1.175,0.007,0.005,0.005,0.004,0.004,0.003,0.003,0.005,-
인제군,인제읍,0.005,0.005,0.006,0.004,0.004,0.004,0.002,0.002,0.003,0.004,0.004,0.003,0.003,0.003,0.002,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.005,0.006,0.003,0.004,0.004,0.003,0.003,0.003,0.004,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.198,0.006,0.006,0.006,0.007,0.152,0.638,0.688,0.006,0.006,0.005,0.005,0.005,0.056,0.006,0.006,0.006,0.005,0.006,0.59,0.639,0.006,0.005,0.005,0.005,0.005,0.055,0.686,0.54,0.006,0.005,0.005
춘천시,중앙로,0.009,0.007,0.006,0.006,0.007,0.007,0.007,0.007,0.006,0.005,0.005,0.005,0.006,0.008,0.005,0.007,0.006,0.005,0.006,0.006,0.007,0.007,0.006,0.004,0.004,0.005,0.006,0.006,0.006,0.006,0.004,0.004
춘천시,석사동,0.009,0.007,0.007,0.006,0.007,0.006,0.005,0.006,0.006,0.006,0.004,0.004,0.004,0.008,0.005,0.007,0.006,0.005,0.007,0.007,0.009,0.004,0.006,0.006,0.004,0.007,0.008,0.006,0.006,0.007,0.006,0.005
